item_name,rejection_reason
★ StatTrak™ Huntsman Knife | Boreal Forest (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Boreal Forest (Well-Worn),low_volume
★ StatTrak™ Huntsman Knife | Bright Water (Battle-Scarred),low_volume
★ StatTrak™ Huntsman Knife | Bright Water (Factory New),low_volume
★ StatTrak™ Huntsman Knife | Bright Water (Field-Tested),low_volume
★ StatTrak™ Huntsman Knife | Bright Water (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Bright Water (Well-Worn),low_volume
★ StatTrak™ Huntsman Knife | Case Hardened (Battle-Scarred),low_volume
★ StatTrak™ Huntsman Knife | Case Hardened (Factory New),low_volume
★ StatTrak™ Huntsman Knife | Case Hardened (Field-Tested),low_volume
★ StatTrak™ Huntsman Knife | Case Hardened (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Case Hardened (Well-Worn),low_volume
★ StatTrak™ Huntsman Knife | Crimson Web (Battle-Scarred),low_volume
★ StatTrak™ Huntsman Knife | Crimson Web (Field-Tested),low_volume
★ StatTrak™ Huntsman Knife | Crimson Web (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Crimson Web (Well-Worn),low_volume
★ StatTrak™ Huntsman Knife | Damascus Steel (Battle-Scarred),low_volume
★ StatTrak™ Huntsman Knife | Damascus Steel (Factory New),low_volume
★ StatTrak™ Huntsman Knife | Damascus Steel (Field-Tested),low_volume
★ StatTrak™ Huntsman Knife | Damascus Steel (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Damascus Steel (Well-Worn),low_volume
★ StatTrak™ Huntsman Knife | Doppler (Factory New),low_volume
★ StatTrak™ Huntsman Knife | Doppler (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Fade (Factory New),low_volume
★ StatTrak™ Huntsman Knife | Fade (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Forest DDPAT (Battle-Scarred),low_volume
★ StatTrak™ Huntsman Knife | Forest DDPAT (Factory New),low_volume
★ StatTrak™ Huntsman Knife | Forest DDPAT (Field-Tested),low_volume
★ StatTrak™ Huntsman Knife | Forest DDPAT (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Forest DDPAT (Well-Worn),low_volume
★ StatTrak™ Huntsman Knife | Freehand (Battle-Scarred),low_volume
★ StatTrak™ Huntsman Knife | Freehand (Factory New),low_volume
★ StatTrak™ Huntsman Knife | Freehand (Field-Tested),low_volume
★ StatTrak™ Huntsman Knife | Freehand (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Freehand (Well-Worn),low_volume
★ StatTrak™ Huntsman Knife | Gamma Doppler (Factory New),low_volume
★ StatTrak™ Huntsman Knife | Gamma Doppler (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Lore (Battle-Scarred),low_volume
★ StatTrak™ Huntsman Knife | Lore (Factory New),low_volume
★ StatTrak™ Huntsman Knife | Lore (Field-Tested),low_volume
★ StatTrak™ Huntsman Knife | Lore (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Lore (Well-Worn),low_volume
★ StatTrak™ Huntsman Knife | Marble Fade (Factory New),low_volume
★ StatTrak™ Huntsman Knife | Marble Fade (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Night (Battle-Scarred),low_volume
★ StatTrak™ Huntsman Knife | Night (Factory New),low_volume
★ StatTrak™ Huntsman Knife | Night (Field-Tested),low_volume
★ StatTrak™ Huntsman Knife | Night (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Night (Well-Worn),low_volume
★ StatTrak™ Huntsman Knife | Rust Coat (Battle-Scarred),low_volume
★ StatTrak™ Huntsman Knife | Rust Coat (Well-Worn),low_volume
★ StatTrak™ Huntsman Knife | Safari Mesh (Battle-Scarred),low_volume
★ StatTrak™ Huntsman Knife | Safari Mesh (Field-Tested),low_volume
★ StatTrak™ Huntsman Knife | Safari Mesh (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Safari Mesh (Well-Worn),low_volume
★ StatTrak™ Huntsman Knife | Scorched (Battle-Scarred),low_volume
★ StatTrak™ Huntsman Knife | Scorched (Field-Tested),low_volume
★ StatTrak™ Huntsman Knife | Scorched (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Scorched (Well-Worn),low_volume
★ StatTrak™ Huntsman Knife | Slaughter (Factory New),low_volume
★ StatTrak™ Huntsman Knife | Slaughter (Field-Tested),low_volume
★ StatTrak™ Huntsman Knife | Slaughter (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Stained (Battle-Scarred),low_volume
★ StatTrak™ Huntsman Knife | Stained (Factory New),low_volume
★ StatTrak™ Huntsman Knife | Stained (Field-Tested),low_volume
★ StatTrak™ Huntsman Knife | Stained (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Stained (Well-Worn),low_volume
★ StatTrak™ Huntsman Knife | Tiger Tooth (Factory New),low_volume
★ StatTrak™ Huntsman Knife | Tiger Tooth (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Ultraviolet (Battle-Scarred),low_volume
★ StatTrak™ Huntsman Knife | Ultraviolet (Factory New),low_volume
★ StatTrak™ Huntsman Knife | Ultraviolet (Field-Tested),low_volume
★ StatTrak™ Huntsman Knife | Ultraviolet (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Ultraviolet (Well-Worn),low_volume
★ StatTrak™ Huntsman Knife | Urban Masked (Battle-Scarred),low_volume
★ StatTrak™ Huntsman Knife | Urban Masked (Field-Tested),low_volume
★ StatTrak™ Huntsman Knife | Urban Masked (Minimal Wear),low_volume
★ StatTrak™ Huntsman Knife | Urban Masked (Well-Worn),low_volume
★ StatTrak™ Karambit,low_volume
★ StatTrak™ Karambit | Autotronic (Battle-Scarred),low_volume
★ StatTrak™ Karambit | Autotronic (Factory New),low_volume
★ StatTrak™ Karambit | Autotronic (Field-Tested),low_volume
★ StatTrak™ Karambit | Autotronic (Minimal Wear),low_volume
★ StatTrak™ Karambit | Autotronic (Well-Worn),low_volume
★ StatTrak™ Karambit | Black Laminate (Battle-Scarred),low_volume
★ StatTrak™ Karambit | Black Laminate (Factory New),low_volume
★ StatTrak™ Karambit | Black Laminate (Field-Tested),low_volume
★ StatTrak™ Karambit | Black Laminate (Minimal Wear),low_volume
★ StatTrak™ Karambit | Black Laminate (Well-Worn),low_volume
★ StatTrak™ Karambit | Blue Steel (Battle-Scarred),low_volume
★ StatTrak™ Karambit | Blue Steel (Factory New),low_volume
★ StatTrak™ Karambit | Blue Steel (Field-Tested),low_volume
★ StatTrak™ Karambit | Blue Steel (Minimal Wear),low_volume
★ StatTrak™ Karambit | Blue Steel (Well-Worn),low_volume
★ StatTrak™ Karambit | Boreal Forest (Battle-Scarred),low_volume
★ StatTrak™ Karambit | Boreal Forest (Factory New),low_volume
★ StatTrak™ Karambit | Boreal Forest (Field-Tested),low_volume
★ StatTrak™ Karambit | Boreal Forest (Minimal Wear),low_volume
★ StatTrak™ Karambit | Boreal Forest (Well-Worn),low_volume
★ StatTrak™ Karambit | Bright Water (Battle-Scarred),low_volume
★ StatTrak™ Karambit | Bright Water (Factory New),low_volume
★ StatTrak™ Karambit | Bright Water (Field-Tested),low_volume
★ StatTrak™ Karambit | Bright Water (Minimal Wear),low_volume
★ StatTrak™ Karambit | Bright Water (Well-Worn),low_volume
★ StatTrak™ Karambit | Case Hardened (Battle-Scarred),low_volume
★ StatTrak™ Karambit | Case Hardened (Factory New),low_volume
★ StatTrak™ Karambit | Case Hardened (Field-Tested),low_volume
★ StatTrak™ Karambit | Case Hardened (Minimal Wear),low_volume
★ StatTrak™ Karambit | Case Hardened (Well-Worn),low_volume
★ StatTrak™ Karambit | Crimson Web (Battle-Scarred),low_volume
★ StatTrak™ Karambit | Crimson Web (Field-Tested),low_volume
★ StatTrak™ Karambit | Crimson Web (Minimal Wear),low_volume
★ StatTrak™ Karambit | Crimson Web (Well-Worn),low_volume
★ StatTrak™ Karambit | Damascus Steel (Battle-Scarred),low_volume
★ StatTrak™ Karambit | Damascus Steel (Factory New),low_volume
★ StatTrak™ Karambit | Damascus Steel (Field-Tested),low_volume
★ StatTrak™ Karambit | Damascus Steel (Minimal Wear),low_volume
★ StatTrak™ Karambit | Damascus Steel (Well-Worn),low_volume
★ StatTrak™ Karambit | Doppler (Factory New),low_volume
★ StatTrak™ Karambit | Doppler (Minimal Wear),low_volume
★ StatTrak™ Karambit | Fade (Factory New),low_volume
★ StatTrak™ Karambit | Fade (Minimal Wear),low_volume
★ StatTrak™ Karambit | Forest DDPAT (Battle-Scarred),low_volume
★ StatTrak™ Karambit | Forest DDPAT (Field-Tested),low_volume
★ StatTrak™ Karambit | Forest DDPAT (Minimal Wear),low_volume
★ StatTrak™ Karambit | Forest DDPAT (Well-Worn),low_volume
★ StatTrak™ Karambit | Freehand (Battle-Scarred),low_volume
★ StatTrak™ Karambit | Freehand (Factory New),low_volume
★ StatTrak™ Karambit | Freehand (Field-Tested),low_volume
★ StatTrak™ Karambit | Freehand (Minimal Wear),low_volume
★ StatTrak™ Karambit | Freehand (Well-Worn),low_volume
★ StatTrak™ Karambit | Gamma Doppler (Factory New),low_volume
★ StatTrak™ Karambit | Gamma Doppler (Minimal Wear),low_volume
★ StatTrak™ Karambit | Lore (Battle-Scarred),low_volume
★ StatTrak™ Karambit | Lore (Factory New),low_volume
★ StatTrak™ Karambit | Lore (Field-Tested),low_volume
★ StatTrak™ Karambit | Lore (Minimal Wear),low_volume
★ StatTrak™ Karambit | Lore (Well-Worn),low_volume
★ StatTrak™ Karambit | Marble Fade (Factory New),low_volume
★ StatTrak™ Karambit | Marble Fade (Minimal Wear),low_volume
★ StatTrak™ Karambit | Night (Battle-Scarred),low_volume
★ StatTrak™ Karambit | Night (Field-Tested),low_volume
★ StatTrak™ Karambit | Night (Minimal Wear),low_volume
★ StatTrak™ Karambit | Night (Well-Worn),low_volume
★ StatTrak™ Karambit | Rust Coat (Battle-Scarred),low_volume
★ StatTrak™ Karambit | Rust Coat (Well-Worn),low_volume
★ StatTrak™ Karambit | Safari Mesh (Battle-Scarred),low_volume
★ StatTrak™ Karambit | Safari Mesh (Field-Tested),low_volume
★ StatTrak™ Karambit | Safari Mesh (Minimal Wear),low_volume
★ StatTrak™ Karambit | Safari Mesh (Well-Worn),low_volume
★ StatTrak™ Karambit | Scorched (Battle-Scarred),low_volume
★ StatTrak™ Karambit | Scorched (Field-Tested),low_volume
★ StatTrak™ Karambit | Scorched (Minimal Wear),low_volume
★ StatTrak™ Karambit | Scorched (Well-Worn),low_volume
★ StatTrak™ Karambit | Slaughter (Factory New),low_volume
★ StatTrak™ Karambit | Slaughter (Field-Tested),low_volume
★ StatTrak™ Karambit | Slaughter (Minimal Wear),low_volume
★ StatTrak™ Karambit | Stained (Battle-Scarred),low_volume
★ StatTrak™ Karambit | Stained (Factory New),low_volume
★ StatTrak™ Karambit | Stained (Field-Tested),low_volume
★ StatTrak™ Karambit | Stained (Minimal Wear),low_volume
★ StatTrak™ Karambit | Stained (Well-Worn),low_volume
★ StatTrak™ Karambit | Tiger Tooth (Factory New),low_volume
★ StatTrak™ Karambit | Tiger Tooth (Minimal Wear),low_volume
★ StatTrak™ Karambit | Ultraviolet (Battle-Scarred),low_volume
★ StatTrak™ Karambit | Ultraviolet (Field-Tested),low_volume
★ StatTrak™ Karambit | Ultraviolet (Minimal Wear),low_volume
★ StatTrak™ Karambit | Ultraviolet (Well-Worn),low_volume
★ StatTrak™ Karambit | Urban Masked (Battle-Scarred),low_volume
★ StatTrak™ Karambit | Urban Masked (Field-Tested),low_volume
★ StatTrak™ Karambit | Urban Masked (Minimal Wear),low_volume
★ StatTrak™ Karambit | Urban Masked (Well-Worn),low_volume
★ StatTrak™ Kukri Knife,low_volume
★ StatTrak™ Kukri Knife | Blue Steel (Battle-Scarred),low_volume
★ StatTrak™ Kukri Knife | Blue Steel (Factory New),low_volume
★ StatTrak™ Kukri Knife | Blue Steel (Field-Tested),low_volume
★ StatTrak™ Kukri Knife | Blue Steel (Minimal Wear),low_volume
★ StatTrak™ Kukri Knife | Blue Steel (Well-Worn),low_volume
★ StatTrak™ Kukri Knife | Boreal Forest (Battle-Scarred),low_volume
★ StatTrak™ Kukri Knife | Boreal Forest (Field-Tested),low_volume
★ StatTrak™ Kukri Knife | Boreal Forest (Minimal Wear),low_volume
★ StatTrak™ Kukri Knife | Boreal Forest (Well-Worn),low_volume
★ StatTrak™ Kukri Knife | Case Hardened (Battle-Scarred),low_volume
★ StatTrak™ Kukri Knife | Case Hardened (Field-Tested),low_volume
★ StatTrak™ Kukri Knife | Case Hardened (Minimal Wear),low_volume
★ StatTrak™ Kukri Knife | Case Hardened (Well-Worn),low_volume
★ StatTrak™ Kukri Knife | Crimson Web (Battle-Scarred),low_volume
★ StatTrak™ Kukri Knife | Crimson Web (Field-Tested),low_volume
★ StatTrak™ Kukri Knife | Crimson Web (Minimal Wear),low_volume
★ StatTrak™ Kukri Knife | Crimson Web (Well-Worn),low_volume
★ StatTrak™ Kukri Knife | Fade (Factory New),low_volume
★ StatTrak™ Kukri Knife | Forest DDPAT (Battle-Scarred),low_volume
★ StatTrak™ Kukri Knife | Forest DDPAT (Field-Tested),low_volume
★ StatTrak™ Kukri Knife | Forest DDPAT (Minimal Wear),low_volume
★ StatTrak™ Kukri Knife | Forest DDPAT (Well-Worn),low_volume
★ StatTrak™ Kukri Knife | Night Stripe (Battle-Scarred),low_volume
★ StatTrak™ Kukri Knife | Night Stripe (Field-Tested),low_volume
★ StatTrak™ Kukri Knife | Night Stripe (Minimal Wear),low_volume
★ StatTrak™ Kukri Knife | Night Stripe (Well-Worn),low_volume
★ StatTrak™ Kukri Knife | Safari Mesh (Battle-Scarred),low_volume
★ StatTrak™ Kukri Knife | Safari Mesh (Field-Tested),low_volume
★ StatTrak™ Kukri Knife | Safari Mesh (Minimal Wear),low_volume
★ StatTrak™ Kukri Knife | Safari Mesh (Well-Worn),low_volume
★ StatTrak™ Kukri Knife | Scorched (Battle-Scarred),low_volume
★ StatTrak™ Kukri Knife | Scorched (Field-Tested),low_volume
★ StatTrak™ Kukri Knife | Scorched (Minimal Wear),low_volume
★ StatTrak™ Kukri Knife | Scorched (Well-Worn),low_volume
★ StatTrak™ Kukri Knife | Slaughter (Factory New),low_volume
★ StatTrak™ Kukri Knife | Slaughter (Field-Tested),low_volume
★ StatTrak™ Kukri Knife | Slaughter (Minimal Wear),low_volume
★ StatTrak™ Kukri Knife | Stained (Battle-Scarred),low_volume
★ StatTrak™ Kukri Knife | Stained (Factory New),low_volume
★ StatTrak™ Kukri Knife | Stained (Field-Tested),low_volume
★ StatTrak™ Kukri Knife | Stained (Minimal Wear),low_volume
★ StatTrak™ Kukri Knife | Stained (Well-Worn),low_volume
★ StatTrak™ Kukri Knife | Urban Masked (Battle-Scarred),low_volume
★ StatTrak™ Kukri Knife | Urban Masked (Field-Tested),low_volume
★ StatTrak™ Kukri Knife | Urban Masked (Minimal Wear),low_volume
★ StatTrak™ Kukri Knife | Urban Masked (Well-Worn),low_volume
★ StatTrak™ M9 Bayonet,low_volume
★ StatTrak™ M9 Bayonet | Autotronic (Battle-Scarred),low_volume
★ StatTrak™ M9 Bayonet | Autotronic (Factory New),low_volume
★ StatTrak™ M9 Bayonet | Autotronic (Field-Tested),low_volume
★ StatTrak™ M9 Bayonet | Autotronic (Minimal Wear),low_volume
★ StatTrak™ M9 Bayonet | Autotronic (Well-Worn),low_volume
★ StatTrak™ M9 Bayonet | Black Laminate (Battle-Scarred),low_volume
★ StatTrak™ M9 Bayonet | Black Laminate (Factory New),low_volume
★ StatTrak™ M9 Bayonet | Black Laminate (Field-Tested),low_volume
★ StatTrak™ M9 Bayonet | Black Laminate (Minimal Wear),low_volume
★ StatTrak™ M9 Bayonet | Black Laminate (Well-Worn),low_volume
★ StatTrak™ M9 Bayonet | Blue Steel (Battle-Scarred),low_volume
★ StatTrak™ M9 Bayonet | Blue Steel (Factory New),low_volume
★ StatTrak™ M9 Bayonet | Blue Steel (Field-Tested),low_volume
★ StatTrak™ M9 Bayonet | Blue Steel (Minimal Wear),low_volume
★ StatTrak™ M9 Bayonet | Blue Steel (Well-Worn),low_volume
★ StatTrak™ M9 Bayonet | Boreal Forest (Battle-Scarred),low_volume
★ StatTrak™ M9 Bayonet | Boreal Forest (Field-Tested),low_volume
★ StatTrak™ M9 Bayonet | Boreal Forest (Minimal Wear),low_volume
★ StatTrak™ M9 Bayonet | Boreal Forest (Well-Worn),low_volume
★ StatTrak™ M9 Bayonet | Bright Water (Battle-Scarred),low_volume
★ StatTrak™ M9 Bayonet | Bright Water (Factory New),low_volume
★ StatTrak™ M9 Bayonet | Bright Water (Field-Tested),low_volume
★ StatTrak™ M9 Bayonet | Bright Water (Minimal Wear),low_volume
★ StatTrak™ M9 Bayonet | Bright Water (Well-Worn),low_volume
★ StatTrak™ M9 Bayonet | Case Hardened (Battle-Scarred),low_volume
★ StatTrak™ M9 Bayonet | Case Hardened (Factory New),low_volume
★ StatTrak™ M9 Bayonet | Case Hardened (Field-Tested),low_volume
★ StatTrak™ M9 Bayonet | Case Hardened (Minimal Wear),low_volume
★ StatTrak™ M9 Bayonet | Case Hardened (Well-Worn),low_volume
★ StatTrak™ M9 Bayonet | Crimson Web (Battle-Scarred),low_volume
★ StatTrak™ M9 Bayonet | Crimson Web (Field-Tested),low_volume
★ StatTrak™ M9 Bayonet | Crimson Web (Minimal Wear),low_volume
★ StatTrak™ M9 Bayonet | Crimson Web (Well-Worn),low_volume
★ StatTrak™ M9 Bayonet | Damascus Steel (Battle-Scarred),low_volume
★ StatTrak™ M9 Bayonet | Damascus Steel (Factory New),low_volume
★ StatTrak™ M9 Bayonet | Damascus Steel (Field-Tested),low_volume
★ StatTrak™ M9 Bayonet | Damascus Steel (Minimal Wear),low_volume
★ StatTrak™ M9 Bayonet | Damascus Steel (Well-Worn),low_volume
★ StatTrak™ M9 Bayonet | Doppler (Factory New),low_volume
★ StatTrak™ M9 Bayonet | Doppler (Minimal Wear),low_volume
★ StatTrak™ M9 Bayonet | Fade (Factory New),low_volume
★ StatTrak™ M9 Bayonet | Fade (Minimal Wear),low_volume
★ StatTrak™ M9 Bayonet | Forest DDPAT (Battle-Scarred),low_volume
★ StatTrak™ M9 Bayonet | Forest DDPAT (Field-Tested),low_volume
★ StatTrak™ M9 Bayonet | Forest DDPAT (Minimal Wear),low_volume
★ StatTrak™ M9 Bayonet | Forest DDPAT (Well-Worn),low_volume
★ StatTrak™ M9 Bayonet | Freehand (Battle-Scarred),low_volume
★ StatTrak™ M9 Bayonet | Freehand (Factory New),low_volume
★ StatTrak™ M9 Bayonet | Freehand (Field-Tested),low_volume
★ StatTrak™ M9 Bayonet | Freehand (Minimal Wear),low_volume
★ StatTrak™ M9 Bayonet | Freehand (Well-Worn),low_volume
★ StatTrak™ M9 Bayonet | Gamma Doppler (Factory New),low_volume
★ StatTrak™ M9 Bayonet | Gamma Doppler (Minimal Wear),low_volume
★ StatTrak™ M9 Bayonet | Lore (Battle-Scarred),low_volume
★ StatTrak™ M9 Bayonet | Lore (Factory New),low_volume
